Unnamed: 0,ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,total_spent,total_purchases,ROI,Total_Conversions,Conversion_Rate,CPA,Total_Leads,Max_Leads_Source,Total_Purchases,Total_Spent
101,1016,1959,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,55,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,55
102,4518,1979,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,1169,25,266.66666666666663,0,0.0,0.0,25,NumStorePurchases,25,1169
103,9370,1945,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1120,15,266.66666666666663,0,0.0,0.0,15,NumWebPurchases,15,1120
104,8908,1959,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,1097,19,266.66666666666663,0,0.0,0.0,19,NumCatalogPurchases,19,1097
105,8373,1979,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,False,True,False,False,29,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,29
106,7533,1964,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,187,9,266.66666666666663,0,0.0,0.0,9,NumWebPurchases,9,187
107,2683,1969,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,910,22,266.66666666666663,0,0.0,0.0,22,NumStorePurchases,22,910
108,3629,1978,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,145,7,266.66666666666663,0,0.0,0.0,7,NumWebPurchases,7,145
109,10991,1960,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,850,13,266.66666666666663,0,0.0,0.0,13,NumWebPurchases,13,850
110,5077,1979,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,969,23,266.66666666666663,0,0.0,0.0,23,NumStorePurchases,23,969
111,7431,1991,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,1820,16,266.66666666666663,1,1.0,3.0,16,NumWebPurchases,16,1820
112,3267,1963,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,608,17,266.66666666666663,1,1.0,3.0,17,NumWebPurchases,17,608
113,999,1991,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,730,24,266.66666666666663,2,1.0,1.5,24,NumStorePurchases,24,730
114,9215,1980,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,551,16,266.66666666666663,0,0.0,0.0,16,NumWebPurchases,16,551
115,2286,1962,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,114,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,114
116,1592,1970,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1724,15,266.66666666666663,2,1.0,1.5,15,NumCatalogPurchases,15,1724
117,367,1978,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,577,15,266.66666666666663,0,0.0,0.0,15,NumWebPurchases,15,577
118,5234,1967,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,81,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,81
119,9862,1969,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,33,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,33
120,9805,1953,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,660,18,266.66666666666663,0,0.0,0.0,18,NumStorePurchases,18,660
121,6205,1967,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,True,False,False,False,80,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,80
122,8442,1985,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,30,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,30
123,7386,1976,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,43,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,43
124,7215,1983,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,1135,27,266.66666666666663,3,1.0,1.0,27,NumStorePurchases,27,1135
125,1491,1965,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,559,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,559
126,11071,1984,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,1923,15,266.66666666666663,0,0.0,0.0,15,NumCatalogPurchases,15,1923
127,3381,1953,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,90,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,90
128,8268,1961,51381.5,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,404,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,404
129,11051,1956,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,661,19,266.66666666666663,0,0.0,0.0,19,NumStorePurchases,19,661
130,8026,1952,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,463,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,463
131,433,1958,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,True,False,False,False,False,False,False,632,18,266.66666666666663,0,0.0,0.0,18,NumWebPurchases,18,632
132,9597,1969,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,725,18,266.66666666666663,0,0.0,0.0,18,NumStorePurchases,18,725
133,1295,1963,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,725,18,266.66666666666663,0,0.0,0.0,18,NumStorePurchases,18,725
134,5290,1964,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,279,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,279
135,1685,1967,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1482,22,266.66666666666663,1,1.0,3.0,22,NumStorePurchases,22,1482
136,5342,1976,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,True,False,False,False,False,False,29,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,29
137,9579,1959,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,106,6,266.66666666666663,0,0.0,0.0,6,NumWebPurchases,6,106
138,7660,1973,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,False,False,False,False,True,False,True,False,False,False,False,False,False,49,4,266.66666666666663,1,1.0,3.0,4,NumStorePurchases,4,49
139,1461,1965,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,38,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,38
140,821,1992,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,2077,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,2077
141,11084,1976,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,1053,15,266.66666666666663,0,0.0,0.0,15,NumStorePurchases,15,1053
142,8690,1962,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1385,22,266.66666666666663,0,0.0,0.0,22,NumStorePurchases,22,1385
143,2937,1974,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,871,22,266.66666666666663,0,0.0,0.0,22,NumStorePurchases,22,871
144,9701,1988,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,312,9,266.66666666666663,0,0.0,0.0,9,NumWebPurchases,9,312
145,9949,1976,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,877,12,266.66666666666663,0,0.0,0.0,12,NumStorePurchases,12,877
146,10837,1975,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,68,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,68
147,3120,1981,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,22,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,22
148,5885,1973,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,211,9,266.66666666666663,0,0.0,0.0,9,NumWebPurchases,9,211
149,4050,1966,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,127,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,127
150,3830,1953,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,459,15,266.66666666666663,0,0.0,0.0,15,NumStorePurchases,15,459
151,7987,1969,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,460,15,266.66666666666663,1,1.0,3.0,15,NumWebPurchases,15,460
152,7798,1972,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,429,13,266.66666666666663,0,0.0,0.0,13,NumWebPurchases,13,429
153,92,1988,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,True,False,False,False,False,False,False,89,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,89
154,7055,1952,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1021,24,266.66666666666663,0,0.0,0.0,24,NumStorePurchases,24,1021
155,10240,1949,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,1381,20,266.66666666666663,2,1.0,1.5,20,NumWebPurchases,20,1381
156,3025,1958,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,306,12,266.66666666666663,0,0.0,0.0,12,NumWebPurchases,12,306
157,9283,1978,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,18,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,18
158,9970,1977,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,162,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,162
159,2730,1955,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,1231,17,266.66666666666663,0,0.0,0.0,17,NumStorePurchases,17,1231
160,2795,1958,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,13,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,13
161,9260,1945,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1706,25,266.66666666666663,0,0.0,0.0,25,NumWebPurchases,25,1706
162,8182,1984,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,121,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,121
163,10095,1975,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,1293,19,266.66666666666663,0,0.0,0.0,19,NumStorePurchases,19,1293
164,8475,1973,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1608,22,266.66666666666663,0,0.0,0.0,22,NumCatalogPurchases,22,1608
165,4370,1966,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,88,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,88
166,10573,1953,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,421,17,266.66666666666663,1,1.0,3.0,17,NumCatalogPurchases,17,421
167,3712,1959,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,259,11,266.66666666666663,1,1.0,3.0,11,NumStorePurchases,11,259
168,6637,1988,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,1117,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,1117
169,3152,1957,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,89,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,89
170,5610,1965,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,36,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,36
171,6460,1982,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,57,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,57
172,1349,1970,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,148,7,266.66666666666663,0,0.0,0.0,7,NumWebPurchases,7,148
173,1880,1959,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,93,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,93
174,641,1967,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,119,6,266.66666666666663,1,1.0,3.0,6,NumWebPurchases,6,119
175,8717,1975,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1835,27,266.66666666666663,0,0.0,0.0,27,NumWebPurchases,27,1835
176,10314,1948,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,1318,24,266.66666666666663,2,1.0,1.5,24,NumCatalogPurchases,24,1318
177,10854,1970,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,45,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,45
178,10492,1959,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,10,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,10
179,6935,1951,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,978,24,266.66666666666663,1,1.0,3.0,24,NumStorePurchases,24,978
180,7698,1976,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,191,9,266.66666666666663,0,0.0,0.0,9,NumWebPurchases,9,191
181,3559,1988,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,57,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,57
182,10562,1946,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,1033,23,266.66666666666663,0,0.0,0.0,23,NumStorePurchases,23,1033
183,10796,1984,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,66,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,66
184,2563,1961,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,True,False,False,False,False,43,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,43
185,3518,1983,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,50,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,50
186,5823,1970,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,39,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,39
187,3934,1966,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,608,16,266.66666666666663,0,0.0,0.0,16,NumStorePurchases,16,608
188,6982,1976,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1581,23,266.66666666666663,0,0.0,0.0,23,NumCatalogPurchases,23,1581
189,6431,1964,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,68,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,68
190,9733,1978,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,False,True,False,False,80,4,266.66666666666663,1,1.0,3.0,4,NumStorePurchases,4,80
191,5602,1989,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1282,27,266.66666666666663,0,0.0,0.0,27,NumStorePurchases,27,1282
192,7829,1900,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,True,False,False,False,False,False,False,True,False,False,False,False,False,65,5,266.66666666666663,0,0.0,0.0,5,NumWebPurchases,5,65
193,1324,1988,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,91,6,266.66666666666663,0,0.0,0.0,6,NumWebPurchases,6,91
194,326,1973,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,315,12,266.66666666666663,0,0.0,0.0,12,NumStorePurchases,12,315
195,7224,1977,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,31,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,31
196,6999,1980,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,834,22,266.66666666666663,0,0.0,0.0,22,NumStorePurchases,22,834
197,9938,1954,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1600,16,266.66666666666663,1,1.0,3.0,16,NumCatalogPurchases,16,1600
